   0.00000000E+00   0.00000000E+00
  -1.59775474E-01  -2.41890083E-01
  -2.61131894E-01  -9.65690199E-01
  -2.49246647E-01  -2.17413353E+00
   0.00000000E+00  -3.85058250E+00
   0.00000000E+00  -1.92261393E+00
   9.95396039E-01  -2.15251334E+00
   2.04701285E+00  -2.84335342E+00
   3.21887983E+00  -3.99456709E+00
   4.54084889E+00  -5.59257429E+00
   0.00000000E+00  -6.08707506E+00
   2.07893777E+00  -6.30097984E+00
   4.21358764E+00  -6.94127338E+00
   6.45167674E+00  -8.00222222E+00
   8.84315332E+00  -9.48838240E+00
   0.00000000E+00  -1.23220283E+01
   3.08318618E+00  -1.25191825E+01
   6.21744807E+00  -1.31101633E+01
   9.45574083E+00  -1.40975211E+01
   1.28523257E+01  -1.54799524E+01
   0.00000000E+00  -2.04840175E+01
   4.01013737E+00  -2.06660715E+01
   8.07270597E+00  -2.12129839E+01
   1.22401160E+01  -2.21237578E+01
   1.65639228E+01  -2.33989155E+01
   0.00000000E+00  -3.04280729E+01
   4.86387379E+00  -3.05952160E+01
   9.78006936E+00  -3.10961119E+01
   1.48007154E+01  -3.19312655E+01
   1.99784715E+01  -3.31004362E+01
   0.00000000E+00  -4.20053520E+01
   5.64327611E+00  -4.21570979E+01
   1.13388153E+01  -4.26126742E+01
   1.71390374E+01  -4.33717982E+01
   2.30960548E+01  -4.44346038E+01
   0.00000000E+00  -5.50670403E+01
   6.34843952E+00  -5.52037438E+01
   1.27492036E+01  -5.56136436E+01
   1.92545140E+01  -5.62969089E+01
   2.59167632E+01  -5.72534476E+01
   0.00000000E+00  -6.94649621E+01
   6.97939646E+00  -6.95863930E+01
   1.40110716E+01  -6.99508189E+01
   2.11473707E+01  -7.05581274E+01
   2.84405407E+01  -7.14083957E+01
   0.00000000E+00  -8.50504712E+01
   7.53610278E+00  -8.51567754E+01
   1.51245193E+01  -8.54755996E+01
   2.28175097E+01  -8.60070305E+01
   3.06674013E+01  -8.67509862E+01
   0.00000000E+00  -1.01675230E+02
   8.01860130E+00  -1.01766315E+02
   1.60894797E+01  -1.02039633E+02
   2.42649791E+01  -1.02495101E+02
   3.25973706E+01  -1.03132832E+02
   0.00000000E+00  -1.19190711E+02
   8.42684436E+00  -1.19266632E+02
   1.69060200E+01  -1.19494359E+02
   2.54897451E+01  -1.19873981E+02
   3.42303633E+01  -1.20405319E+02
   0.00000000E+00  -1.37448484E+02
   8.76089615E+00  -1.37509222E+02
   1.75740358E+01  -1.37691437E+02
   2.64918654E+01  -1.37995034E+02
   3.55665681E+01  -1.38420316E+02
   0.00000000E+00  -1.56300067E+02
   9.02070864E+00  -1.56345616E+02
   1.80937483E+01  -1.56482299E+02
   2.72711674E+01  -1.56710151E+02
   3.66055935E+01  -1.57028658E+02
   0.00000000E+00  -1.75597249E+02
   9.20611486E+00  -1.75627528E+02
   1.84646740E+01  -1.75718391E+02
   2.78282115E+01  -1.75870114E+02
   3.73481815E+01  -1.76083440E+02
   0.00000000E+00  -1.95191332E+02
   9.31734999E+00  -1.95206573E+02
   1.86869701E+01  -1.95252154E+02
   2.81613075E+01  -1.95327537E+02
   3.77932655E+01  -1.95432138E+02
   0.00000000E+00  -2.14932555E+02
   9.35471437E+00  -2.14932650E+02
   1.87617982E+01  -2.14933178E+02
   2.82739295E+01  -2.14934971E+02
   3.79454802E+01  -2.14939684E+02
