 0.10000000E+02  -0.21516772E-01  -0.23253186E-01  -0.25579551E-01  -0.27691653E-01  -0.30372845E-01  -0.32661253E-01  -0.35361428E-01  -0.37469612E-01  -0.39683216E-01  -0.41156651E-01
 0.20000000E+02  -0.24865999E-01  -0.27375099E-01  -0.30726907E-01  -0.33759870E-01  -0.37593710E-01  -0.40847511E-01  -0.44656984E-01  -0.47599265E-01  -0.50640688E-01  -0.52618002E-01
 0.30000000E+02  -0.27870092E-01  -0.30982091E-01  -0.35125556E-01  -0.38860854E-01  -0.43561076E-01  -0.47527286E-01  -0.52134819E-01  -0.55655416E-01  -0.59238694E-01  -0.61514285E-01
 0.40000000E+02  -0.30706692E-01  -0.34342917E-01  -0.39169733E-01  -0.43506166E-01  -0.48940368E-01  -0.53502252E-01  -0.58764743E-01  -0.62746753E-01  -0.66742647E-01  -0.69225334E-01
 0.50000000E+02  -0.33416517E-01  -0.37525786E-01  -0.42965789E-01  -0.47838041E-01  -0.53921071E-01  -0.59003871E-01  -0.64830318E-01  -0.69200297E-01  -0.73529244E-01  -0.76164602E-01
 0.60000000E+02  -0.36016527E-01  -0.40560264E-01  -0.46560825E-01  -0.51920106E-01  -0.58588583E-01  -0.64136884E-01  -0.70460296E-01  -0.75164841E-01  -0.79770152E-01  -0.82520580E-01
 0.70000000E+02  -0.38519219E-01  -0.43466539E-01  -0.49985675E-01  -0.55793190E-01  -0.62996850E-01  -0.68966841E-01  -0.75734576E-01  -0.80732163E-01  -0.85570526E-01  -0.88408058E-01
 0.80000000E+02  -0.40935762E-01  -0.46261218E-01  -0.53264431E-01  -0.59488364E-01  -0.67186056E-01  -0.73541960E-01  -0.80711237E-01  -0.85968435E-01  -0.91005503E-01  -0.93908477E-01
 0.90000000E+02  -0.43276320E-01  -0.48958584E-01  -0.56417007E-01  -0.63030765E-01  -0.71188130E-01  -0.77900128E-01  -0.85435452E-01  -0.90924750E-01  -0.96132637E-01  -0.99083832E-01
 0.10000000E+03  -0.45550004E-01  -0.51570977E-01  -0.59460127E-01  -0.66441168E-01  -0.75029093E-01  -0.82071959E-01  -0.89943423E-01  -0.95641816E-01  -0.10099749E+00  -0.10398295E+00
 0.11000000E+03  -0.47764863E-01  -0.54109020E-01  -0.62407903E-01  -0.69736892E-01  -0.78730413E-01  -0.86082544E-01  -0.94264627E-01  -0.10015262E+00  -0.10563679E+00  -0.10864504E+00
 0.12000000E+03  -0.49927936E-01  -0.56581837E-01  -0.65272268E-01  -0.72932453E-01  -0.82309934E-01  -0.89952627E-01  -0.98423318E-01  -0.10448422E+00  -0.11008051E+00  -0.11310198E+00
 0.13000000E+03  -0.52045345E-01  -0.58997254E-01  -0.68063340E-01  -0.76040066E-01  -0.85782579E-01  -0.93699490E-01  -0.10243962E+00  -0.10865896E+00  -0.11435338E+00  -0.11738000E+00
 0.14000000E+03  -0.54122399E-01  -0.61361982E-01  -0.70789716E-01  -0.79070055E-01  -0.89160896E-01  -0.97337620E-01  -0.10633034E+00  -0.11269551E+00  -0.11847591E+00  -0.12150080E+00
 0.15000000E+03  -0.56163702E-01  -0.63681792E-01  -0.73458732E-01  -0.82031187E-01  -0.92455499E-01  -0.10087924E+00  -0.11010964E+00  -0.11660951E+00  -0.12246532E+00  -0.12548256E+00
 0.16000000E+03  -0.58173249E-01  -0.65961657E-01  -0.76076668E-01  -0.84930940E-01  -0.95675410E-01  -0.10433471E+00  -0.11378948E+00  -0.12041421E+00  -0.12633611E+00  -0.12934057E+00
 0.17000000E+03  -0.60154516E-01  -0.68205874E-01  -0.78648926E-01  -0.87775724E-01  -0.98828344E-01  -0.10771288E+00  -0.11738010E+00  -0.12412087E+00  -0.13010061E+00  -0.13308779E+00
 0.18000000E+03  -0.62110532E-01  -0.70418172E-01  -0.81180169E-01  -0.90571062E-01  -0.10192093E+00  -0.11102137E+00  -0.12089023E+00  -0.12773913E+00  -0.13376937E+00  -0.13673532E+00
 0.19000000E+03  -0.64043951E-01  -0.72601801E-01  -0.83674447E-01  -0.93321735E-01  -0.10495891E+00  -0.11426672E+00  -0.12432743E+00  -0.13127732E+00  -0.13735145E+00  -0.14029265E+00
 0.20000000E+03  -0.65957098E-01  -0.74759600E-01  -0.86135287E-01  -0.96031904E-01  -0.10794725E+00  -0.11745463E+00  -0.12769826E+00  -0.13474265E+00  -0.14085472E+00  -0.14376804E+00
 0.21000000E+03  -0.67852024E-01  -0.76894063E-01  -0.88565776E-01  -0.98705202E-01  -0.11089031E+00  -0.12059009E+00  -0.13100843E+00  -0.13814139E+00  -0.14428601E+00  -0.14716864E+00
 0.22000000E+03  -0.69730541E-01  -0.79007385E-01  -0.90968629E-01  -0.10134482E+00  -0.11379190E+00  -0.12367744E+00  -0.13426294E+00  -0.14147905E+00  -0.14765131E+00  -0.15050071E+00
 0.23000000E+03  -0.71594252E-01  -0.81101510E-01  -0.93346242E-01  -0.10395358E+00  -0.11665538E+00  -0.12672052E+00  -0.13746621E+00  -0.14476048E+00  -0.15095588E+00  -0.15376976E+00
 0.24000000E+03  -0.73444586E-01  -0.83178159E-01  -0.95700735E-01  -0.10653396E+00  -0.11948372E+00  -0.12972274E+00  -0.14062215E+00  -0.14798996E+00  -0.15420438E+00  -0.15698065E+00
 0.25000000E+03  -0.75282815E-01  -0.85238868E-01  -0.98033997E-01  -0.10908819E+00  -0.12227957E+00  -0.13268712E+00  -0.14373423E+00  -0.15117130E+00  -0.15740095E+00  -0.16013770E+00
 0.26000000E+03  -0.77110077E-01  -0.87285005E-01  -0.10034771E+00  -0.11161823E+00  -0.12504529E+00  -0.13561636E+00  -0.14680553E+00  -0.15430791E+00  -0.16054927E+00  -0.16324475E+00
 0.27000000E+03  -0.78927392E-01  -0.89317797E-01  -0.10264338E+00  -0.11412586E+00  -0.12778299E+00  -0.13851286E+00  -0.14983884E+00  -0.15740282E+00  -0.16365263E+00  -0.16630524E+00
 0.28000000E+03  -0.80735677E-01  -0.91338347E-01  -0.10492236E+00  -0.11661267E+00  -0.13049457E+00  -0.14137881E+00  -0.15283665E+00  -0.16045877E+00  -0.16671402E+00  -0.16932227E+00
 0.29000000E+03  -0.82535757E-01  -0.93347645E-01  -0.10718587E+00  -0.11908007E+00  -0.13318175E+00  -0.14421615E+00  -0.15580121E+00  -0.16347823E+00  -0.16973609E+00  -0.17229861E+00
 0.30000000E+03  -0.84328377E-01  -0.95346588E-01  -0.10943502E+00  -0.12152938E+00  -0.13584605E+00  -0.14702667E+00  -0.15873455E+00  -0.16646343E+00  -0.17272126E+00  -0.17523678E+00
 0.31000000E+03  -0.86114211E-01  -0.97335985E-01  -0.11167078E+00  -0.12396175E+00  -0.13848891E+00  -0.14981197E+00  -0.16163853E+00  -0.16941640E+00  -0.17567174E+00  -0.17813906E+00
 0.32000000E+03  -0.87893872E-01  -0.99316571E-01  -0.11389408E+00  -0.12637826E+00  -0.14111158E+00  -0.15257351E+00  -0.16451483E+00  -0.17233899E+00  -0.17858951E+00  -0.18100754E+00
 0.33000000E+03  -0.89667913E-01  -0.10128902E+00  -0.11610574E+00  -0.12877987E+00  -0.14371524E+00  -0.15531264E+00  -0.16736499E+00  -0.17523289E+00  -0.18147640E+00  -0.18384411E+00
 0.34000000E+03  -0.91436839E-01  -0.10325392E+00  -0.11830650E+00  -0.13116748E+00  -0.14630095E+00  -0.15803057E+00  -0.17019042E+00  -0.17809963E+00  -0.18433409E+00  -0.18665050E+00
 0.35000000E+03  -0.93201111E-01  -0.10521186E+00  -0.12049705E+00  -0.13354189E+00  -0.14886970E+00  -0.16072843E+00  -0.17299240E+00  -0.18094065E+00  -0.18716410E+00  -0.18942831E+00
 0.36000000E+03  -0.94961149E-01  -0.10716332E+00  -0.12267803E+00  -0.13590385E+00  -0.15142237E+00  -0.16340726E+00  -0.17577214E+00  -0.18375723E+00  -0.18996785E+00  -0.19217899E+00
 0.37000000E+03  -0.96717335E-01  -0.10910877E+00  -0.12485001E+00  -0.13825405E+00  -0.15395981E+00  -0.16606801E+00  -0.17853074E+00  -0.18655060E+00  -0.19274663E+00  -0.19490391E+00
 0.38000000E+03  -0.98470022E-01  -0.11104865E+00  -0.12701352E+00  -0.14059312E+00  -0.15648278E+00  -0.16871156E+00  -0.18126920E+00  -0.18932186E+00  -0.19550165E+00  -0.19760430E+00
 0.39000000E+03  -0.10021953E+00  -0.11298334E+00  -0.12916906E+00  -0.14292165E+00  -0.15899198E+00  -0.17133873E+00  -0.18398848E+00  -0.19207205E+00  -0.19823402E+00  -0.20028133E+00
 0.40000000E+03  -0.10196616E+00  -0.11491321E+00  -0.13131708E+00  -0.14524017E+00  -0.16148807E+00  -0.17395029E+00  -0.18668944E+00  -0.19480212E+00  -0.20094478E+00  -0.20293606E+00
 0.41000000E+03  -0.10371018E+00  -0.11683859E+00  -0.13345801E+00  -0.14754919E+00  -0.16397168E+00  -0.17654693E+00  -0.18937292E+00  -0.19751298E+00  -0.20363490E+00  -0.20556949E+00
 0.42000000E+03  -0.10545183E+00  -0.11875979E+00  -0.13559222E+00  -0.14984919E+00  -0.16644337E+00  -0.17912932E+00  -0.19203966E+00  -0.20020546E+00  -0.20630526E+00  -0.20818257E+00
 0.43000000E+03  -0.10719136E+00  -0.12067709E+00  -0.13772009E+00  -0.15214059E+00  -0.16890366E+00  -0.18169807E+00  -0.19469038E+00  -0.20288033E+00  -0.20895672E+00  -0.21077615E+00
 0.44000000E+03  -0.10892897E+00  -0.12259077E+00  -0.13984195E+00  -0.15442380E+00  -0.17135307E+00  -0.18425377E+00  -0.19732574E+00  -0.20553833E+00  -0.21159006E+00  -0.21335104E+00
 0.45000000E+03  -0.11066486E+00  -0.12450105E+00  -0.14195812E+00  -0.15669921E+00  -0.17379206E+00  -0.18679696E+00  -0.19994639E+00  -0.20818015E+00  -0.21420602E+00  -0.21590802E+00
 0.46000000E+03  -0.11239921E+00  -0.12640818E+00  -0.14406888E+00  -0.15896716E+00  -0.17622107E+00  -0.18932814E+00  -0.20255289E+00  -0.21080642E+00  -0.21680529E+00  -0.21844781E+00
 0.47000000E+03  -0.11413219E+00  -0.12831237E+00  -0.14617453E+00  -0.16122800E+00  -0.17864051E+00  -0.19184779E+00  -0.20514581E+00  -0.21341776E+00  -0.21938852E+00  -0.22097106E+00
 0.48000000E+03  -0.11586394E+00  -0.13021380E+00  -0.14827531E+00  -0.16348205E+00  -0.18105077E+00  -0.19435637E+00  -0.20772568E+00  -0.21601474E+00  -0.22195633E+00  -0.22347843E+00
 0.49000000E+03  -0.11759463E+00  -0.13211267E+00  -0.15037146E+00  -0.16572958E+00  -0.18345222E+00  -0.19685431E+00  -0.21029298E+00  -0.21859790E+00  -0.22450930E+00  -0.22597051E+00
 0.50000000E+03  -0.11932437E+00  -0.13400916E+00  -0.15246321E+00  -0.16797090E+00  -0.18584521E+00  -0.19934200E+00  -0.21284818E+00  -0.22116776E+00  -0.22704798E+00  -0.22844786E+00
