 0.21500000E+02   0.20119257E+00   0.19976937E+00   0.19989618E+00
 0.22000000E+02   0.20119920E+00   0.19977074E+00   0.19990091E+00
 0.22500000E+02   0.20120566E+00   0.19977208E+00   0.19990584E+00
 0.23000000E+02   0.20121196E+00   0.19977341E+00   0.19991097E+00
 0.23500000E+02   0.20121811E+00   0.19977471E+00   0.19991629E+00
 0.24000000E+02   0.20122410E+00   0.19977598E+00   0.19992179E+00
 0.24500000E+02   0.20122995E+00   0.19977724E+00   0.19992747E+00
 0.25000000E+02   0.20123566E+00   0.19977848E+00   0.19993331E+00
 0.25500000E+02   0.20124124E+00   0.19977969E+00   0.19993930E+00
 0.26000000E+02   0.20124668E+00   0.19978088E+00   0.19994544E+00
 0.26500000E+02   0.20125200E+00   0.19978205E+00   0.19995171E+00
 0.27000000E+02   0.20125719E+00   0.19978320E+00   0.19995812E+00
 0.27500000E+02   0.20126226E+00   0.19978434E+00   0.19996464E+00
 0.28000000E+02   0.20126722E+00   0.19978545E+00   0.19997128E+00
 0.28500000E+02   0.20127207E+00   0.19978655E+00   0.19997802E+00
 0.29000000E+02   0.20127682E+00   0.19978763E+00   0.19998485E+00
 0.29500000E+02   0.20128145E+00   0.19978869E+00   0.19999178E+00
 0.30000000E+02   0.20128599E+00   0.19978974E+00   0.19999879E+00
 0.30500000E+02   0.20129043E+00   0.19979077E+00   0.20000588E+00
 0.31000000E+02   0.20129477E+00   0.19979178E+00   0.20001303E+00
 0.31500000E+02   0.20129903E+00   0.19979278E+00   0.20002025E+00
 0.32000000E+02   0.20130319E+00   0.19979377E+00   0.20002753E+00
 0.32500000E+02   0.20130727E+00   0.19979474E+00   0.20003486E+00
 0.33000000E+02   0.20131126E+00   0.19979570E+00   0.20004223E+00
 0.33500000E+02   0.20131518E+00   0.19979665E+00   0.20004964E+00
 0.34000000E+02   0.20131901E+00   0.19979758E+00   0.20005709E+00
 0.34500000E+02   0.20132277E+00   0.19979850E+00   0.20006457E+00
 0.35000000E+02   0.20132645E+00   0.19979941E+00   0.20007208E+00
 0.35500000E+02   0.20133006E+00   0.19980032E+00   0.20007961E+00
 0.36000000E+02   0.20133361E+00   0.19980121E+00   0.20008716E+00
 0.36500000E+02   0.20133708E+00   0.19980209E+00   0.20009472E+00
 0.37000000E+02   0.20134049E+00   0.19980296E+00   0.20010229E+00
 0.37500000E+02   0.20134383E+00   0.19980382E+00   0.20010987E+00
 0.38000000E+02   0.20134712E+00   0.19980467E+00   0.20011745E+00
 0.38500000E+02   0.20135034E+00   0.19980551E+00   0.20012503E+00
 0.39000000E+02   0.20135350E+00   0.19980635E+00   0.20013260E+00
 0.39500000E+02   0.20135661E+00   0.19980717E+00   0.20014018E+00
 0.40000000E+02   0.20135966E+00   0.19980799E+00   0.20014774E+00
 0.40500000E+02   0.20136266E+00   0.19980880E+00   0.20015529E+00
 0.41000000E+02   0.20136560E+00   0.19980960E+00   0.20016283E+00
 0.41500000E+02   0.20136849E+00   0.19981040E+00   0.20017035E+00
 0.42000000E+02   0.20137134E+00   0.19981119E+00   0.20017785E+00
 0.42500000E+02   0.20137414E+00   0.19981197E+00   0.20018533E+00
 0.43000000E+02   0.20137688E+00   0.19981274E+00   0.20019279E+00
 0.43500000E+02   0.20137959E+00   0.19981351E+00   0.20020023E+00
 0.44000000E+02   0.20138225E+00   0.19981427E+00   0.20020764E+00
 0.44500000E+02   0.20138486E+00   0.19981503E+00   0.20021502E+00
 0.45000000E+02   0.20138744E+00   0.19981578E+00   0.20022237E+00
 0.45500000E+02   0.20138997E+00   0.19981652E+00   0.20022970E+00
 0.46000000E+02   0.20139246E+00   0.19981726E+00   0.20023699E+00
 0.46500000E+02   0.20139492E+00   0.19981799E+00   0.20024425E+00
 0.47000000E+02   0.20139733E+00   0.19981872E+00   0.20025147E+00
 0.47500000E+02   0.20139971E+00   0.19981944E+00   0.20025866E+00
 0.48000000E+02   0.20140206E+00   0.19982016E+00   0.20026581E+00
 0.48500000E+02   0.20140437E+00   0.19982087E+00   0.20027293E+00
 0.49000000E+02   0.20140664E+00   0.19982158E+00   0.20028001E+00
 0.49500000E+02   0.20140888E+00   0.19982228E+00   0.20028705E+00
 0.50000000E+02   0.20141109E+00   0.19982298E+00   0.20029405E+00
 0.50500000E+02   0.20141327E+00   0.19982367E+00   0.20030101E+00
 0.51000000E+02   0.20141542E+00   0.19982436E+00   0.20030793E+00
 0.51500000E+02   0.20141753E+00   0.19982504E+00   0.20031481E+00
 0.52000000E+02   0.20141962E+00   0.19982572E+00   0.20032165E+00
 0.52500000E+02   0.20142168E+00   0.19982640E+00   0.20032845E+00
 0.53000000E+02   0.20142371E+00   0.19982707E+00   0.20033520E+00
 0.53500000E+02   0.20142571E+00   0.19982773E+00   0.20034191E+00
 0.54000000E+02   0.20142769E+00   0.19982840E+00   0.20034858E+00
 0.54500000E+02   0.20142964E+00   0.19982905E+00   0.20035520E+00
 0.55000000E+02   0.20143157E+00   0.19982971E+00   0.20036179E+00
 0.55500000E+02   0.20143347E+00   0.19983036E+00   0.20036832E+00
 0.56000000E+02   0.20143535E+00   0.19983100E+00   0.20037482E+00
 0.56500000E+02   0.20143721E+00   0.19983165E+00   0.20038127E+00
 0.57000000E+02   0.20143904E+00   0.19983229E+00   0.20038767E+00
 0.57500000E+02   0.20144085E+00   0.19983292E+00   0.20039403E+00
 0.58000000E+02   0.20144264E+00   0.19983355E+00   0.20040035E+00
 0.58500000E+02   0.20144440E+00   0.19983418E+00   0.20040662E+00
 0.59000000E+02   0.20144615E+00   0.19983480E+00   0.20041285E+00
 0.59500000E+02   0.20144788E+00   0.19983542E+00   0.20041903E+00
 0.60000000E+02   0.20144958E+00   0.19983604E+00   0.20042517E+00
 0.60500000E+02   0.20145127E+00   0.19983665E+00   0.20043127E+00
 0.61000000E+02   0.20145294E+00   0.19983726E+00   0.20043732E+00
 0.61500000E+02   0.20145459E+00   0.19983787E+00   0.20044333E+00
 0.62000000E+02   0.20145622E+00   0.19983847E+00   0.20044929E+00
 0.62500000E+02   0.20145783E+00   0.19983907E+00   0.20045521E+00
 0.63000000E+02   0.20145943E+00   0.19983967E+00   0.20046109E+00
 0.63500000E+02   0.20146101E+00   0.19984026E+00   0.20046692E+00
 0.64000000E+02   0.20146257E+00   0.19984085E+00   0.20047271E+00
 0.64500000E+02   0.20146412E+00   0.19984144E+00   0.20047846E+00
 0.65000000E+02   0.20146565E+00   0.19984202E+00   0.20048416E+00
 0.65500000E+02   0.20146717E+00   0.19984260E+00   0.20048982E+00
 0.66000000E+02   0.20146867E+00   0.19984318E+00   0.20049544E+00
 0.66500000E+02   0.20147016E+00   0.19984375E+00   0.20050102E+00
 0.67000000E+02   0.20147163E+00   0.19984433E+00   0.20050655E+00
 0.67500000E+02   0.20147309E+00   0.19984489E+00   0.20051204E+00
 0.68000000E+02   0.20147453E+00   0.19984546E+00   0.20051750E+00
 0.68500000E+02   0.20147596E+00   0.19984602E+00   0.20052291E+00
 0.69000000E+02   0.20147738E+00   0.19984658E+00   0.20052828E+00
 0.69500000E+02   0.20147879E+00   0.19984714E+00   0.20053361E+00
 0.70000000E+02   0.20148018E+00   0.19984770E+00   0.20053889E+00
 0.70500000E+02   0.20148156E+00   0.19984825E+00   0.20054414E+00
 0.71000000E+02   0.20148293E+00   0.19984880E+00   0.20054935E+00
 0.71500000E+02   0.20148429E+00   0.19984934E+00   0.20055452E+00
 0.72000000E+02   0.20148563E+00   0.19984989E+00   0.20055965E+00
 0.72500000E+02   0.20148697E+00   0.19985043E+00   0.20056474E+00
 0.73000000E+02   0.20148829E+00   0.19985097E+00   0.20056980E+00
 0.73500000E+02   0.20148960E+00   0.19985151E+00   0.20057481E+00
 0.74000000E+02   0.20149090E+00   0.19985204E+00   0.20057979E+00
 0.74500000E+02   0.20149220E+00   0.19985257E+00   0.20058473E+00
 0.75000000E+02   0.20149348E+00   0.19985310E+00   0.20058963E+00
 0.75500000E+02   0.20149475E+00   0.19985363E+00   0.20059449E+00
 0.76000000E+02   0.20149601E+00   0.19985416E+00   0.20059932E+00
 0.76500000E+02   0.20149726E+00   0.19985468E+00   0.20060411E+00
 0.77000000E+02   0.20149851E+00   0.19985520E+00   0.20060887E+00
 0.77500000E+02   0.20149974E+00   0.19985572E+00   0.20061359E+00
 0.78000000E+02   0.20150097E+00   0.19985624E+00   0.20061828E+00
 0.78500000E+02   0.20150218E+00   0.19985675E+00   0.20062293E+00
 0.79000000E+02   0.20150339E+00   0.19985727E+00   0.20062754E+00
 0.79500000E+02   0.20150459E+00   0.19985778E+00   0.20063212E+00
 0.80000000E+02   0.20150579E+00   0.19985829E+00   0.20063667E+00
 0.80500000E+02   0.20150697E+00   0.19985879E+00   0.20064118E+00
 0.81000000E+02   0.20150814E+00   0.19985930E+00   0.20064566E+00
 0.81500000E+02   0.20150931E+00   0.19985980E+00   0.20065011E+00
 0.82000000E+02   0.20151047E+00   0.19986031E+00   0.20065452E+00
 0.82500000E+02   0.20151163E+00   0.19986081E+00   0.20065890E+00
 0.83000000E+02   0.20151277E+00   0.19986130E+00   0.20066325E+00
 0.83500000E+02   0.20151391E+00   0.19986180E+00   0.20066757E+00
 0.84000000E+02   0.20151505E+00   0.19986230E+00   0.20067185E+00
 0.84500000E+02   0.20151617E+00   0.19986279E+00   0.20067611E+00
 0.85000000E+02   0.20151729E+00   0.19986328E+00   0.20068033E+00
 0.85500000E+02   0.20151840E+00   0.19986377E+00   0.20068452E+00
 0.86000000E+02   0.20151951E+00   0.19986426E+00   0.20068868E+00
 0.86500000E+02   0.20152061E+00   0.19986475E+00   0.20069282E+00
 0.87000000E+02   0.20152170E+00   0.19986524E+00   0.20069692E+00
 0.87500000E+02   0.20152279E+00   0.19986573E+00   0.20070099E+00
 0.88000000E+02   0.20152387E+00   0.19986621E+00   0.20070504E+00
 0.88500000E+02   0.20152495E+00   0.19986669E+00   0.20070905E+00
 0.89000000E+02   0.20152602E+00   0.19986717E+00   0.20071304E+00
 0.89500000E+02   0.20152708E+00   0.19986766E+00   0.20071700E+00
 0.90000000E+02   0.20152814E+00   0.19986814E+00   0.20072093E+00
 0.90500000E+02   0.20152920E+00   0.19986861E+00   0.20072483E+00
 0.91000000E+02   0.20153024E+00   0.19986909E+00   0.20072870E+00
 0.91500000E+02   0.20153129E+00   0.19986957E+00   0.20073255E+00
 0.92000000E+02   0.20153233E+00   0.19987004E+00   0.20073637E+00
 0.92500000E+02   0.20153336E+00   0.19987052E+00   0.20074017E+00
 0.93000000E+02   0.20153439E+00   0.19987099E+00   0.20074394E+00
 0.93500000E+02   0.20153541E+00   0.19987147E+00   0.20074768E+00
 0.94000000E+02   0.20153643E+00   0.19987194E+00   0.20075140E+00
 0.94500000E+02   0.20153745E+00   0.19987241E+00   0.20075509E+00
 0.95000000E+02   0.20153846E+00   0.19987288E+00   0.20075876E+00
 0.95500000E+02   0.20153946E+00   0.19987335E+00   0.20076240E+00
 0.96000000E+02   0.20154047E+00   0.19987382E+00   0.20076602E+00
 0.96500000E+02   0.20154146E+00   0.19987429E+00   0.20076961E+00
 0.97000000E+02   0.20154246E+00   0.19987476E+00   0.20077318E+00
 0.97500000E+02   0.20154345E+00   0.19987523E+00   0.20077672E+00
 0.98000000E+02   0.20154443E+00   0.19987569E+00   0.20078024E+00
 0.98500000E+02   0.20154541E+00   0.19987616E+00   0.20078374E+00
 0.99000000E+02   0.20154639E+00   0.19987663E+00   0.20078722E+00
 0.99500000E+02   0.20154736E+00   0.19987709E+00   0.20079067E+00
 0.10000000E+03   0.20154833E+00   0.19987756E+00   0.20079410E+00
