 0.10000000E+02   0.20069227E+00   0.20036633E+00   0.19951121E+00
 0.20000000E+02   0.20093745E+00   0.20049381E+00   0.19941812E+00
 0.30000000E+02   0.20106787E+00   0.20059243E+00   0.19941714E+00
 0.40000000E+02   0.20115037E+00   0.20067115E+00   0.19944826E+00
 0.50000000E+02   0.20120824E+00   0.20073456E+00   0.19949311E+00
 0.60000000E+02   0.20125168E+00   0.20078672E+00   0.19954389E+00
 0.70000000E+02   0.20128596E+00   0.20083084E+00   0.19959673E+00
 0.80000000E+02   0.20131404E+00   0.20086926E+00   0.19964960E+00
 0.90000000E+02   0.20133774E+00   0.20090368E+00   0.19970142E+00
 0.10000000E+03   0.20135822E+00   0.20093528E+00   0.19975161E+00
 0.11000000E+03   0.20137631E+00   0.20096491E+00   0.19979988E+00
 0.12000000E+03   0.20139254E+00   0.20099320E+00   0.19984609E+00
 0.13000000E+03   0.20140734E+00   0.20102059E+00   0.19989020E+00
 0.14000000E+03   0.20142101E+00   0.20104737E+00   0.19993224E+00
 0.15000000E+03   0.20143376E+00   0.20107377E+00   0.19997227E+00
 0.16000000E+03   0.20144578E+00   0.20109993E+00   0.20001037E+00
 0.17000000E+03   0.20145719E+00   0.20112597E+00   0.20004664E+00
 0.18000000E+03   0.20146811E+00   0.20115196E+00   0.20008119E+00
 0.19000000E+03   0.20147861E+00   0.20117795E+00   0.20011413E+00
 0.20000000E+03   0.20148876E+00   0.20120398E+00   0.20014556E+00
 0.21000000E+03   0.20149861E+00   0.20123006E+00   0.20017560E+00
 0.22000000E+03   0.20150822E+00   0.20125619E+00   0.20020435E+00
 0.23000000E+03   0.20151761E+00   0.20128239E+00   0.20023191E+00
 0.24000000E+03   0.20152683E+00   0.20130864E+00   0.20025835E+00
 0.25000000E+03   0.20153589E+00   0.20133492E+00   0.20028378E+00
 0.26000000E+03   0.20154483E+00   0.20136123E+00   0.20030827E+00
 0.27000000E+03   0.20155366E+00   0.20138755E+00   0.20033188E+00
 0.28000000E+03   0.20156241E+00   0.20141386E+00   0.20035470E+00
 0.29000000E+03   0.20157108E+00   0.20144015E+00   0.20037677E+00
 0.30000000E+03   0.20157971E+00   0.20146642E+00   0.20039815E+00
 0.31000000E+03   0.20158829E+00   0.20149266E+00   0.20041890E+00
 0.32000000E+03   0.20159685E+00   0.20151885E+00   0.20043905E+00
 0.33000000E+03   0.20160540E+00   0.20154498E+00   0.20045866E+00
 0.34000000E+03   0.20161395E+00   0.20157105E+00   0.20047777E+00
 0.35000000E+03   0.20162250E+00   0.20159704E+00   0.20049640E+00
 0.36000000E+03   0.20163108E+00   0.20162296E+00   0.20051459E+00
 0.37000000E+03   0.20163968E+00   0.20164880E+00   0.20053236E+00
 0.38000000E+03   0.20164831E+00   0.20167455E+00   0.20054976E+00
 0.39000000E+03   0.20165699E+00   0.20170020E+00   0.20056679E+00
 0.40000000E+03   0.20166572E+00   0.20172576E+00   0.20058349E+00
 0.41000000E+03   0.20167450E+00   0.20175121E+00   0.20059987E+00
 0.42000000E+03   0.20168334E+00   0.20177656E+00   0.20061596E+00
 0.43000000E+03   0.20169225E+00   0.20180181E+00   0.20063176E+00
 0.44000000E+03   0.20170122E+00   0.20182695E+00   0.20064731E+00
 0.45000000E+03   0.20171027E+00   0.20185197E+00   0.20066260E+00
 0.46000000E+03   0.20171939E+00   0.20187688E+00   0.20067767E+00
 0.47000000E+03   0.20172860E+00   0.20190167E+00   0.20069251E+00
 0.48000000E+03   0.20173789E+00   0.20192634E+00   0.20070714E+00
 0.49000000E+03   0.20174727E+00   0.20195089E+00   0.20072157E+00
 0.50000000E+03   0.20175673E+00   0.20197533E+00   0.20073581E+00
