 0.10000000E+02  -0.46462059E-02  -0.65200067E-02  -0.86498095E-02  -0.10196719E-01  -0.12664705E-01  -0.15231502E-01  -0.17779251E-01  -0.19395146E-01  -0.21572580E-01  -0.23314234E-01
 0.20000000E+02  -0.79539945E-02  -0.10760395E-01  -0.13927260E-01  -0.16211805E-01  -0.19827558E-01  -0.23545391E-01  -0.27183257E-01  -0.29455975E-01  -0.32458891E-01  -0.34782493E-01
 0.30000000E+02  -0.10925558E-01  -0.14458246E-01  -0.18423213E-01  -0.21269031E-01  -0.25746352E-01  -0.30310549E-01  -0.34726861E-01  -0.37452237E-01  -0.40994450E-01  -0.43657701E-01
 0.40000000E+02  -0.13734328E-01  -0.17898253E-01  -0.22551261E-01  -0.25877156E-01  -0.31084457E-01  -0.36355304E-01  -0.41407739E-01  -0.44493089E-01  -0.48446027E-01  -0.51342287E-01
 0.50000000E+02  -0.16419697E-01  -0.21153144E-01  -0.26423049E-01  -0.30176715E-01  -0.36029500E-01  -0.41917723E-01  -0.47516095E-01  -0.50903378E-01  -0.55188028E-01  -0.58253941E-01
 0.60000000E+02  -0.18997814E-01  -0.24254295E-01  -0.30087783E-01  -0.34230166E-01  -0.40665557E-01  -0.47105041E-01  -0.53183117E-01  -0.56830216E-01  -0.61390307E-01  -0.64582261E-01
 0.70000000E+02  -0.21480607E-01  -0.27222904E-01  -0.33577465E-01  -0.38077514E-01  -0.45045642E-01  -0.51984142E-01  -0.58489960E-01  -0.62364175E-01  -0.67156723E-01  -0.70442376E-01
 0.80000000E+02  -0.23878825E-01  -0.30076270E-01  -0.36916977E-01  -0.41749227E-01  -0.49209256E-01  -0.56604121E-01  -0.63495515E-01  -0.67570548E-01  -0.72561463E-01  -0.75915824E-01
 0.90000000E+02  -0.26202314E-01  -0.32829203E-01  -0.40126828E-01  -0.45269990E-01  -0.53187822E-01  -0.61003516E-01  -0.68245543E-01  -0.72499773E-01  -0.77661378E-01  -0.81064619E-01
 0.10000000E+03  -0.28459944E-01  -0.35494458E-01  -0.43224213E-01  -0.48660241E-01  -0.57006982E-01  -0.65213449E-01  -0.72776700E-01  -0.77192066E-01  -0.82501496E-01  -0.85937585E-01
 0.11000000E+03  -0.30659579E-01  -0.38083003E-01  -0.46223627E-01  -0.51937041E-01  -0.60687912E-01  -0.69259420E-01  -0.77118829E-01  -0.81680040E-01  -0.87118143E-01  -0.90573913E-01
 0.12000000E+03  -0.32808117E-01  -0.40604244E-01  -0.49137322E-01  -0.55114707E-01  -0.64248236E-01  -0.73162518E-01  -0.81296486E-01  -0.85990450E-01  -0.91540985E-01  -0.95005480E-01
 0.13000000E+03  -0.34911569E-01  -0.43066247E-01  -0.51975680E-01  -0.58205302E-01  -0.67702703E-01  -0.76940307E-01  -0.85330040E-01  -0.90145436E-01  -0.95794485E-01  -0.99258478E-01
 0.14000000E+03  -0.36975157E-01  -0.45475925E-01  -0.54747523E-01  -0.61219031E-01  -0.71063730E-01  -0.80607512E-01  -0.89236517E-01  -0.94163464E-01  -0.99898986E-01  -0.10335462E+00
 0.15000000E+03  -0.39003418E-01  -0.47839220E-01  -0.57460378E-01  -0.64164566E-01  -0.74341820E-01  -0.84176558E-01  -0.93030242E-01  -0.98060046E-01  -0.10387153E+00  -0.10731207E+00
 0.16000000E+03  -0.41000290E-01  -0.50161251E-01  -0.60120686E-01  -0.67049309E-01  -0.77545912E-01  -0.87657988E-01  -0.96723348E-01  -0.10184830E+00  -0.10772650E+00  -0.11114609E+00
 0.17000000E+03  -0.42969207E-01  -0.52446441E-01  -0.62733989E-01  -0.69879610E-01  -0.80683651E-01  -0.91060804E-01  -0.10032618E+00  -0.10553940E+00  -0.11147613E+00  -0.11486966E+00
 0.18000000E+03  -0.44913161E-01  -0.54698629E-01  -0.65305071E-01  -0.72660942E-01  -0.83761614E-01  -0.94392736E-01  -0.10384759E+00  -0.10914292E+00  -0.11513086E+00  -0.11849384E+00
 0.19000000E+03  -0.46834777E-01  -0.56921155E-01  -0.67838086E-01  -0.75398045E-01  -0.86785484E-01  -0.97660459E-01  -0.10729525E+00  -0.11266710E+00  -0.11869971E+00  -0.12202815E+00
 0.20000000E+03  -0.48736356E-01  -0.59116944E-01  -0.70336652E-01  -0.78095045E-01  -0.89760203E-01  -0.10086977E+00  -0.11067579E+00  -0.11611909E+00  -0.12219045E+00  -0.12548080E+00
 0.21000000E+03  -0.50619929E-01  -0.61288558E-01  -0.72803937E-01  -0.80755548E-01  -0.92690084E-01  -0.10402572E+00  -0.11399500E+00  -0.11950513E+00  -0.12560988E+00  -0.12885896E+00
 0.22000000E+03  -0.52487290E-01  -0.63438257E-01  -0.75242726E-01  -0.83382724E-01  -0.95578916E-01  -0.10713276E+00  -0.11725794E+00  -0.12283069E+00  -0.12896395E+00  -0.13216888E+00
 0.23000000E+03  -0.54340030E-01  -0.65568041E-01  -0.77655476E-01  -0.85979364E-01  -0.98430034E-01  -0.11019479E+00  -0.12046910E+00  -0.12610056E+00  -0.13225786E+00  -0.13541606E+00
 0.24000000E+03  -0.56179565E-01  -0.67679680E-01  -0.80044364E-01  -0.88547945E-01  -0.10124639E+00  -0.11321527E+00  -0.12363242E+00  -0.12931902E+00  -0.13549626E+00  -0.13860535E+00
 0.25000000E+03  -0.58007156E-01  -0.69774754E-01  -0.82411328E-01  -0.91090663E-01  -0.10403062E+00  -0.11619728E+00  -0.12675142E+00  -0.13248983E+00  -0.13868324E+00  -0.14174107E+00
 0.26000000E+03  -0.59823934E-01  -0.71854672E-01  -0.84758095E-01  -0.93609484E-01  -0.10678506E+00  -0.11914356E+00  -0.12982925E+00  -0.13561638E+00  -0.14182245E+00  -0.14482706E+00
 0.27000000E+03  -0.61630912E-01  -0.73920697E-01  -0.87086212E-01  -0.96106162E-01  -0.10951180E+00  -0.12205657E+00  -0.13286871E+00  -0.13870168E+00  -0.14491719E+00  -0.14786675E+00
 0.28000000E+03  -0.63428999E-01  -0.75973961E-01  -0.89397069E-01  -0.98582276E-01  -0.11221275E+00  -0.12493853E+00  -0.13587233E+00  -0.14174845E+00  -0.14797038E+00  -0.15086323E+00
