    10.00000000      11.46824850
    20.00000000       5.39040163
    30.00000000       4.08425169
    40.00000000       3.45863158
    50.00000000       3.05840972
    60.00000000       2.76741914
    70.00000000       2.54218149
    80.00000000       2.36161910
    90.00000000       2.21351757
   100.00000000       2.08995034
   110.00000000       1.98540780
   120.00000000       1.89589460
   130.00000000       1.81843196
   140.00000000       1.75075472
   150.00000000       1.69111383
   160.00000000       1.63814155
   170.00000000       1.59075634
   180.00000000       1.54809426
   190.00000000       1.50945862
   200.00000000       1.47428255
   210.00000000       1.44210086
   220.00000000       1.41252862
   230.00000000       1.38524484
   240.00000000       1.35997984
   250.00000000       1.33650540
   260.00000000       1.31462711
   270.00000000       1.29417830
   280.00000000       1.27501520
   290.00000000       1.25701317
   300.00000000       1.24006351
   310.00000000       1.22407103
   320.00000000       1.20895194
   330.00000000       1.19463222
   340.00000000       1.18104620
   350.00000000       1.16813541
   360.00000000       1.15584764
   370.00000000       1.14413606
   380.00000000       1.13295863
   390.00000000       1.12227740
   400.00000000       1.11205813
   410.00000000       1.10226974
   420.00000000       1.09288406
   430.00000000       1.08387540
   440.00000000       1.07522035
   450.00000000       1.06689749
   460.00000000       1.05888721
   470.00000000       1.05117150
   480.00000000       1.04373379
   490.00000000       1.03655884
   500.00000000       1.02963255
