   0.00000000E+00   0.00000000E+00
  -4.33617452E-01  -2.28107128E-01
  -7.23423269E-01  -9.07129467E-01
  -6.87357380E-01  -2.01477621E+00
   0.00000000E+00  -3.45699871E+00
   0.00000000E+00  -1.57104714E+00
   5.23445715E-01  -1.79896692E+00
   1.16305783E+00  -2.47518006E+00
   2.04429429E+00  -3.56976508E+00
   3.27279560E+00  -5.00410188E+00
   0.00000000E+00  -4.85130954E+00
   1.43742270E+00  -5.06223496E+00
   2.96013422E+00  -5.68794462E+00
   4.64119079E+00  -6.70553329E+00
   6.53772100E+00  -8.08162867E+00
   0.00000000E+00  -9.74243781E+00
   2.27320945E+00  -9.93373104E+00
   4.60795755E+00  -1.05033222E+01
   7.05881917E+00  -1.14404390E+01
   9.67390119E+00  -1.27305435E+01
   0.00000000E+00  -1.61480590E+01
   3.03112921E+00  -1.63215229E+01
   6.11235004E+00  -1.68402028E+01
   9.29137067E+00  -1.76995703E+01
   1.26142239E+01  -1.88939226E+01
   0.00000000E+00  -2.39631855E+01
   3.71944363E+00  -2.41207071E+01
   7.48448966E+00  -2.45926409E+01
   1.13402801E+01  -2.53773952E+01
   1.53320712E+01  -2.64728494E+01
   0.00000000E+00  -3.30761763E+01
   4.34381671E+00  -3.32187465E+01
   8.73176285E+00  -3.36462821E+01
   1.32080815E+01  -3.43583028E+01
   1.78174557E+01  -3.53540934E+01
   0.00000000E+00  -4.33715086E+01
   4.90709096E+00  -4.34995866E+01
   9.85794835E+00  -4.38837901E+01
   1.48965158E+01  -4.45240223E+01
   2.00670892E+01  -4.54200736E+01
   0.00000000E+00  -5.47319100E+01
   5.41047372E+00  -5.48456708E+01
   1.08646981E+01  -5.51869670E+01
   1.64065383E+01  -5.57558201E+01
   2.20800568E+01  -5.65522040E+01
   0.00000000E+00  -6.70394029E+01
   5.85439131E+00  -6.71388979E+01
   1.17526308E+01  -6.74374171E+01
   1.77385976E+01  -6.79350407E+01
   2.38562256E+01  -6.86318379E+01
   0.00000000E+00  -8.01757980E+01
   6.23892570E+00  -8.02610231E+01
   1.25218970E+01  -8.05167657E+01
   1.88928863E+01  -8.09431949E+01
   2.53957533E+01  -8.15405022E+01
   0.00000000E+00  -9.40229210E+01
   6.56401198E+00  -9.40938536E+01
   1.31724538E+01  -9.43067769E+01
   1.98695369E+01  -9.46620340E+01
   2.66990852E+01  -9.51600524E+01
   0.00000000E+00  -1.08462739E+02
   6.82960625E+00  -1.08519392E+02
   1.37043201E+01  -1.08689560E+02
   2.06688971E+01  -1.08973837E+02
   2.77672919E+01  -1.09373099E+02
   0.00000000E+00  -1.23377396E+02
   7.03612238E+00  -1.23420010E+02
   1.41182397E+01  -1.23548026E+02
   2.12922526E+01  -1.23762254E+02
   2.86029133E+01  -1.24064205E+02
   0.00000000E+00  -1.38649245E+02
   7.18563636E+00  -1.38678667E+02
   1.44177145E+01  -1.38766979E+02
   2.17439753E+01  -1.38914442E+02
   2.92120879E+01  -1.39123121E+02
   0.00000000E+00  -1.54161422E+02
   7.28388494E+00  -1.54179755E+02
   1.46144285E+01  -1.54234817E+02
   2.20387745E+01  -1.54326459E+02
   2.96099462E+01  -1.54453484E+02
   0.00000000E+00  -1.69804094E+02
   7.34414970E+00  -1.69815952E+02
   1.47362549E+01  -1.69852202E+02
   2.22235779E+01  -1.69914623E+02
   2.98470724E+01  -1.70001715E+02
