 0.20000000E+02  -0.24329947E-01  -0.27369496E-01  -0.30770364E-01  -0.33206850E-01  -0.37034424E-01  -0.40932545E-01  -0.44706987E-01  -0.47042019E-01  -0.50092490E-01  -0.52411406E-01
 0.40000000E+02  -0.30109051E-01  -0.34505921E-01  -0.39392717E-01  -0.42870409E-01  -0.48289323E-01  -0.53740272E-01  -0.58929138E-01  -0.62076734E-01  -0.66077180E-01  -0.68968767E-01
 0.20000000E+02  -0.24329947E-01  -0.27369496E-01  -0.30770364E-01  -0.33206850E-01  -0.37034424E-01  -0.40932545E-01  -0.44706987E-01  -0.47042019E-01  -0.50092490E-01  -0.52411406E-01
 0.60000000E+02  -0.35371494E-01  -0.40860767E-01  -0.46927885E-01  -0.51221961E-01  -0.57868821E-01  -0.64488288E-01  -0.70702713E-01  -0.74412029E-01  -0.79019626E-01  -0.82206951E-01
 0.20000000E+02  -0.24329939E-01  -0.27369495E-01  -0.30770369E-01  -0.33206859E-01  -0.37034440E-01  -0.40932568E-01  -0.44707016E-01  -0.47042052E-01  -0.50092529E-01  -0.52411450E-01
 0.80000000E+02  -0.40251597E-01  -0.46681711E-01  -0.53755925E-01  -0.58739790E-01  -0.66411184E-01  -0.73985954E-01  -0.81013653E-01  -0.85150896E-01  -0.90189340E-01  -0.93539126E-01
 0.40000000E+02  -0.30109051E-01  -0.34505921E-01  -0.39392717E-01  -0.42870409E-01  -0.48289323E-01  -0.53740272E-01  -0.58929138E-01  -0.62076734E-01  -0.66077180E-01  -0.68968767E-01
 0.40000000E+02  -0.30109052E-01  -0.34505924E-01  -0.39392721E-01  -0.42870414E-01  -0.48289329E-01  -0.53740279E-01  -0.58929145E-01  -0.62076741E-01  -0.66077186E-01  -0.68968773E-01
 0.10000000E+03  -0.44831893E-01  -0.52098972E-01  -0.60062133E-01  -0.65649712E-01  -0.74207738E-01  -0.82594054E-01  -0.90293588E-01  -0.94771169E-01  -0.10012816E+00  -0.10355974E+00
 0.60000000E+02  -0.35371494E-01  -0.40860767E-01  -0.46927885E-01  -0.51221961E-01  -0.57868821E-01  -0.64488288E-01  -0.70702713E-01  -0.74412029E-01  -0.79019626E-01  -0.82206951E-01
 0.60000000E+02  -0.35371493E-01  -0.40860765E-01  -0.46927883E-01  -0.51221959E-01  -0.57868820E-01  -0.64488287E-01  -0.70702713E-01  -0.74412030E-01  -0.79019628E-01  -0.82206953E-01
 0.12000000E+03  -0.49179296E-01  -0.57207897E-01  -0.65974292E-01  -0.72103175E-01  -0.81447923E-01  -0.90542015E-01  -0.98812256E-01  -0.10356845E+00  -0.10916659E+00  -0.11262663E+00
 0.80000000E+02  -0.40251597E-01  -0.46681711E-01  -0.53755925E-01  -0.58739790E-01  -0.66411184E-01  -0.73985954E-01  -0.81013653E-01  -0.85150896E-01  -0.90189340E-01  -0.93539126E-01
 0.14000000E+03  -0.53345601E-01  -0.62078759E-01  -0.71583595E-01  -0.78206555E-01  -0.88262418E-01  -0.97985980E-01  -0.10675126E+00  -0.11174045E+00  -0.11752362E+00  -0.12097486E+00
 0.80000000E+02  -0.40251594E-01  -0.46681708E-01  -0.53755923E-01  -0.58739788E-01  -0.66411183E-01  -0.73985952E-01  -0.81013652E-01  -0.85150895E-01  -0.90189340E-01  -0.93539127E-01
 0.16000000E+03  -0.57370023E-01  -0.66763296E-01  -0.76955897E-01  -0.84035930E-01  -0.94743652E-01  -0.10503549E+00  -0.11423712E+00  -0.11942434E+00  -0.12535023E+00  -0.12876549E+00
 0.10000000E+03  -0.44831890E-01  -0.52098969E-01  -0.60062130E-01  -0.65649710E-01  -0.74207736E-01  -0.82594053E-01  -0.90293587E-01  -0.94771169E-01  -0.10012816E+00  -0.10355974E+00
 0.10000000E+03  -0.44831893E-01  -0.52098972E-01  -0.60062133E-01  -0.65649712E-01  -0.74207738E-01  -0.82594054E-01  -0.90293588E-01  -0.94771169E-01  -0.10012816E+00  -0.10355974E+00
 0.18000000E+03  -0.61282199E-01  -0.71299906E-01  -0.82139449E-01  -0.89646693E-01  -0.10095844E+00  -0.11176931E+00  -0.12136045E+00  -0.12671806E+00  -0.13275374E+00  -0.13611245E+00
 0.12000000E+03  -0.49179291E-01  -0.57207892E-01  -0.65974287E-01  -0.72103172E-01  -0.81447921E-01  -0.90542013E-01  -0.98812255E-01  -0.10356845E+00  -0.10916658E+00  -0.11262663E+00
 0.12000000E+03  -0.49179296E-01  -0.57207897E-01  -0.65974292E-01  -0.72103175E-01  -0.81447923E-01  -0.90542015E-01  -0.98812256E-01  -0.10356845E+00  -0.10916659E+00  -0.11262663E+00
 0.20000000E+03  -0.65104710E-01  -0.75717471E-01  -0.87170219E-01  -0.95079951E-01  -0.10695615E+00  -0.11824545E+00  -0.12818777E+00  -0.13369338E+00  -0.13981252E+00  -0.14309866E+00
 0.14000000E+03  -0.53345599E-01  -0.62078755E-01  -0.71583591E-01  -0.78206551E-01  -0.88262414E-01  -0.97985977E-01  -0.10675126E+00  -0.11174045E+00  -0.11752362E+00  -0.12097487E+00
 0.22000000E+03  -0.68854971E-01  -0.80038048E-01  -0.92075499E-01  -0.10036681E+00  -0.11277401E+00  -0.12450758E+00  -0.13476908E+00  -0.14040415E+00  -0.14658525E+00  -0.14978603E+00
 0.14000000E+03  -0.53345601E-01  -0.62078759E-01  -0.71583595E-01  -0.78206555E-01  -0.88262418E-01  -0.97985980E-01  -0.10675126E+00  -0.11174045E+00  -0.11752362E+00  -0.12097486E+00
 0.16000000E+03  -0.57370015E-01  -0.66763287E-01  -0.76955888E-01  -0.84035921E-01  -0.94743644E-01  -0.10503548E+00  -0.11423712E+00  -0.11942434E+00  -0.12535024E+00  -0.12876550E+00
