 0.10000000E+02   0.18644855E+08
 0.20000000E+02   0.18660614E+08
 0.30000000E+02   0.18698562E+08
 0.40000000E+02   0.18726136E+08
 0.50000000E+02   0.18743641E+08
 0.60000000E+02   0.18755407E+08
 0.70000000E+02   0.18764507E+08
 0.80000000E+02   0.18772530E+08
 0.90000000E+02   0.18780151E+08
 0.10000000E+03   0.18787581E+08
 0.11000000E+03   0.18794838E+08
 0.12000000E+03   0.18801881E+08
 0.13000000E+03   0.18808660E+08
 0.14000000E+03   0.18815146E+08
 0.15000000E+03   0.18821325E+08
 0.16000000E+03   0.18827200E+08
 0.17000000E+03   0.18832785E+08
 0.18000000E+03   0.18838098E+08
 0.19000000E+03   0.18843161E+08
 0.20000000E+03   0.18847997E+08
 0.21000000E+03   0.18852624E+08
 0.22000000E+03   0.18857060E+08
 0.23000000E+03   0.18861319E+08
 0.24000000E+03   0.18865411E+08
 0.25000000E+03   0.18869345E+08
 0.26000000E+03   0.18873124E+08
 0.27000000E+03   0.18876752E+08
 0.28000000E+03   0.18880228E+08
 0.29000000E+03   0.18883550E+08
 0.30000000E+03   0.18886715E+08
 0.31000000E+03   0.18889717E+08
 0.32000000E+03   0.18892552E+08
 0.33000000E+03   0.18895212E+08
 0.34000000E+03   0.18897689E+08
 0.35000000E+03   0.18899977E+08
 0.36000000E+03   0.18902067E+08
 0.37000000E+03   0.18903950E+08
 0.38000000E+03   0.18905619E+08
 0.39000000E+03   0.18907065E+08
 0.40000000E+03   0.18908280E+08
 0.41000000E+03   0.18909258E+08
 0.42000000E+03   0.18909989E+08
 0.43000000E+03   0.18910468E+08
 0.44000000E+03   0.18910688E+08
 0.45000000E+03   0.18910642E+08
 0.46000000E+03   0.18910324E+08
 0.47000000E+03   0.18909729E+08
 0.48000000E+03   0.18908853E+08
 0.49000000E+03   0.18907690E+08
 0.50000000E+03   0.18906237E+08
