    10.00000000      11.54742798
    20.00000000       5.41830494
    30.00000000       4.11020137
    40.00000000       3.48037905
    50.00000000       3.07686473
    60.00000000       2.78334069
    70.00000000       2.55612294
    80.00000000       2.37398250
    90.00000000       2.22459774
   100.00000000       2.09996622
   110.00000000       1.99452434
   120.00000000       1.90423805
   130.00000000       1.82610057
   140.00000000       1.75782622
   150.00000000       1.69765074
   160.00000000       1.64419496
   170.00000000       1.59636860
   180.00000000       1.55330098
   190.00000000       1.51429011
   200.00000000       1.47876487
   210.00000000       1.44625664
   220.00000000       1.41637770
   230.00000000       1.38880471
   240.00000000       1.36326601
   250.00000000       1.33953174
   260.00000000       1.31740605
   270.00000000       1.29672104
   280.00000000       1.27733191
   290.00000000       1.25911305
   300.00000000       1.24195499
   310.00000000       1.22576180
   320.00000000       1.21044907
   330.00000000       1.19594224
   340.00000000       1.18217513
   350.00000000       1.16908884
   360.00000000       1.15663077
   370.00000000       1.14475375
   380.00000000       1.13341541
   390.00000000       1.12257755
   400.00000000       1.11220564
   410.00000000       1.10226842
   420.00000000       1.09273746
   430.00000000       1.08358692
   440.00000000       1.07479320
   450.00000000       1.06633474
   460.00000000       1.05819176
   470.00000000       1.05034614
   480.00000000       1.04278119
   490.00000000       1.03548153
   500.00000000       1.02843298
